state	yr	qtr	index_nsa	index_sa	note
UT	2017	4	389.98	391.48	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2018	1	402.26	403.09	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2018	2	419.66	414.11	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2018	3	427.34	423.11	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2018	4	430.47	432.45	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2019	1	439.92	440.64	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2019	2	453.91	447.69	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2019	3	462.72	458.01	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2019	4	465.88	468.42	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2020	1	479.38	480.53	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2020	2	493.89	486.60	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2020	3	512.90	507.11	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2020	4	538.83	542.45	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2021	1	574.24	576.42	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2021	2	626.58	616.46	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2021	3	661.89	653.61	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2021	4	680.39	685.53	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2022	1	719.62	723.88	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2022	2	761.11	747.67	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2022	3	731.21	721.05	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2022	4	707.93	714.07	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2023	1	698.37	703.59	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2023	2	727.74	714.01	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2023	3	737.25	726.44	Note: (External) County Records Data Comprise Less than 10% of Total Sample
UT	2023	4	723.28	729.93	Note: (External) County Records Data Comprise Less than 10% of Total Sample
VA	1991	1	100.00	100.00	
VA	1991	2	100.64	100.18	
VA	1991	3	100.71	100.20	
VA	1991	4	100.42	100.35	
VA	1992	1	100.37	100.36	
VA	1992	2	100.68	100.24	
VA	1992	3	100.85	100.31	
VA	1992	4	100.75	100.69	
VA	1993	1	100.29	100.29	
VA	1993	2	101.44	101.00	
VA	1993	3	101.83	101.26	
VA	1993	4	101.69	101.66	
VA	1994	1	102.36	102.35	
VA	1994	2	103.14	102.70	
VA	1994	3	103.88	103.28	
VA	1994	4	103.59	103.59	
VA	1995	1	103.62	103.59	
VA	1995	2	104.77	104.28	
VA	1995	3	105.54	104.98	
VA	1995	4	105.36	105.42	
VA	1996	1	105.84	105.71	
VA	1996	2	106.68	106.14	
VA	1996	3	106.95	106.49	
VA	1996	4	106.71	106.89	
VA	1997	1	107.27	106.91	
VA	1997	2	108.02	107.45	
VA	1997	3	108.59	108.24	
VA	1997	4	108.72	109.11	
VA	1998	1	110.26	109.54	
VA	1998	2	110.88	110.32	
VA	1998	3	111.25	110.99	
VA	1998	4	111.80	112.45	
VA	1999	1	115.36	114.19	
VA	1999	2	115.84	115.37	
VA	1999	3	117.17	116.96	
VA	1999	4	117.49	118.40	
VA	2000	1	122.00	120.40	
VA	2000	2	123.03	122.64	
VA	2000	3	125.43	125.27	
VA	2000	4	127.27	128.33	
VA	2001	1	134.24	132.24	
VA	2001	2	135.53	135.24	
VA	2001	3	138.66	138.50	
VA	2001	4	140.75	141.89	
VA	2002	1	147.79	145.56	
VA	2002	2	149.29	149.07	
VA	2002	3	153.10	152.87	
VA	2002	4	156.58	157.71	
VA	2003	1	164.66	162.38	
VA	2003	2	166.99	166.83	
VA	2003	3	172.55	172.07	
VA	2003	4	176.93	177.89	
VA	2004	1	189.32	187.39	
VA	2004	2	194.05	193.75	
VA	2004	3	203.78	202.93	
VA	2004	4	212.22	212.75	
VA	2005	1	229.73	228.72	
VA	2005	2	237.78	237.07	
VA	2005	3	247.68	246.27	
VA	2005	4	253.20	252.86	
VA	2006	1	254.96	255.70	
VA	2006	2	259.77	258.45	
VA	2006	3	259.21	257.30	
VA	2006	4	256.66	255.80	
VA	2007	1	249.42	251.25	
VA	2007	2	251.45	250.01	
VA	2007	3	247.14	244.90	
VA	2007	4	236.91	236.11	
VA	2008	1	218.35	220.17	
VA	2008	2	214.93	213.67	
VA	2008	3	207.23	205.24	
VA	2008	4	194.64	194.35	
VA	2009	1	194.77	195.87	
VA	2009	2	193.46	192.47	
VA	2009	3	196.47	194.68	
VA	2009	4	197.29	197.27	
VA	2010	1	196.80	197.50	
VA	2010	2	198.28	197.11	
VA	2010	3	195.14	193.60	
VA	2010	4	192.32	192.66	
VA	2011	1	189.90	190.19	
VA	2011	2	190.44	189.22	
VA	2011	3	191.63	190.11	
VA	2011	4	190.08	190.81	
VA	2012	1	194.17	194.32	
VA	2012	2	196.54	195.07	
VA	2012	3	198.17	196.55	
VA	2012	4	197.95	198.99	
VA	2013	1	203.58	203.76	
VA	2013	2	206.96	205.26	
VA	2013	3	208.97	207.14	
VA	2013	4	207.07	208.19	
VA	2014	1	209.02	209.55	
VA	2014	2	212.84	210.81	
VA	2014	3	214.15	212.31	
VA	2014	4	212.82	213.76	
VA	2015	1	212.80	213.81	
VA	2015	2	218.50	216.14	
VA	2015	3	219.25	217.43	
VA	2015	4	217.68	218.45	
VA	2016	1	217.75	219.06	
VA	2016	2	224.91	222.29	
VA	2016	3	226.00	224.30	
VA	2016	4	225.48	226.11	
VA	2017	1	226.39	227.77	
VA	2017	2	233.85	231.09	
VA	2017	3	234.97	233.45	
VA	2017	4	235.59	236.13	
VA	2018	1	236.92	238.09	
VA	2018	2	242.95	240.25	
VA	2018	3	244.34	242.98	
VA	2018	4	244.85	245.33	
VA	2019	1	247.43	248.34	
VA	2019	2	253.35	250.66	
VA	2019	3	254.86	253.66	
VA	2019	4	256.94	257.48	
VA	2020	1	260.31	260.98	
VA	2020	2	266.87	264.05	
VA	2020	3	274.43	273.26	
VA	2020	4	282.35	283.09	
VA	2021	1	291.73	292.35	
VA	2021	2	305.56	302.20	
VA	2021	3	313.09	311.67	
VA	2021	4	320.40	321.59	
VA	2022	1	332.29	332.92	
VA	2022	2	345.95	342.05	
VA	2022	3	345.67	343.89	
VA	2022	4	346.92	348.48	
VA	2023	1	352.05	352.77	
VA	2023	2	363.68	359.61	
VA	2023	3	370.31	368.05	
VA	2023	4	371.10	373.00	
VT	1991	1	100.00	100.00	
VT	1991	2	99.36	99.30	
VT	1991	3	98.62	99.19	
VT	1991	4	98.10	98.30	
VT	1992	1	100.02	100.06	
VT	1992	2	100.17	100.19	
VT	1992	3	99.36	99.77	
VT	1992	4	100.49	100.71	
VT	1993	1	99.42	99.55	
VT	1993	2	100.54	100.64	
VT	1993	3	97.50	97.73	
VT	1993	4	100.72	100.88	
VT	1994	1	101.51	101.88	
VT	1994	2	100.31	100.45	
VT	1994	3	100.53	100.49	
VT	1994	4	98.12	98.30	
VT	1995	1	96.10	96.65	
VT	1995	2	97.51	97.68	
VT	1995	3	101.15	100.82	
VT	1995	4	98.29	98.51	
VT	1996	1	102.02	102.87	
VT	1996	2	100.57	100.74	
VT	1996	3	98.67	98.06	
VT	1996	4	98.01	98.34	
VT	1997	1	97.06	98.04	
VT	1997	2	99.40	99.50	
VT	1997	3	101.98	101.20	
VT	1997	4	99.78	100.15	
VT	1998	1	99.16	100.36	
VT	1998	2	101.73	101.73	
VT	1998	3	102.71	101.82	
VT	1998	4	102.79	103.21	
VT	1999	1	103.65	105.04	
VT	1999	2	105.87	105.78	
VT	1999	3	108.88	107.89	
VT	1999	4	109.58	110.03	
VT	2000	1	108.81	110.35	
VT	2000	2	114.80	114.69	
VT	2000	3	117.96	116.82	
VT	2000	4	119.10	119.57	
VT	2001	1	120.91	122.73	
VT	2001	2	125.95	125.79	
VT	2001	3	129.68	128.45	
VT	2001	4	130.50	130.90	
VT	2002	1	132.30	134.39	
VT	2002	2	137.55	137.39	
VT	2002	3	141.45	140.10	
VT	2002	4	141.47	141.75	
VT	2003	1	142.93	145.41	
VT	2003	2	147.62	147.38	
VT	2003	3	152.71	151.28	
VT	2003	4	156.27	156.36	
VT	2004	1	156.31	159.29	
VT	2004	2	164.30	163.99	
VT	2004	3	169.75	168.14	
VT	2004	4	174.45	174.26	
VT	2005	1	177.27	181.07	
VT	2005	2	185.79	185.37	
VT	2005	3	192.07	190.12	
VT	2005	4	193.59	193.26	
VT	2006	1	191.05	195.43	
VT	2006	2	199.18	198.76	
VT	2006	3	201.14	198.83	
VT	2006	4	200.44	200.19	
VT	2007	1	193.63	198.17	
VT	2007	2	200.83	200.44	
VT	2007	3	202.59	199.98	
VT	2007	4	199.66	199.71	
VT	2008	1	191.74	196.10	
VT	2008	2	195.06	194.75	
VT	2008	3	197.88	195.17	
VT	2008	4	191.95	192.25	
VT	2009	1	187.90	191.98	
VT	2009	2	188.54	188.31	
VT	2009	3	189.33	186.62	
VT	2009	4	184.11	184.64	
VT	2010	1	182.19	185.95	
VT	2010	2	189.96	189.77	
VT	2010	3	183.49	180.79	
VT	2010	4	184.16	184.79	
VT	2011	1	180.76	184.59	
VT	2011	2	183.34	182.97	
VT	2011	3	184.28	181.62	
VT	2011	4	183.18	183.74	
VT	2012	1	180.55	184.74	
VT	2012	2	185.18	184.40	
VT	2012	3	189.90	187.35	
VT	2012	4	186.30	186.61	
VT	2013	1	184.89	189.73	
VT	2013	2	185.91	184.63	
VT	2013	3	191.20	188.83	
VT	2013	4	187.02	187.21	
VT	2014	1	180.53	185.60	
VT	2014	2	189.80	188.11	
VT	2014	3	188.69	186.52	
VT	2014	4	188.93	189.13	
VT	2015	1	184.21	189.44	
VT	2015	2	193.93	191.94	
VT	2015	3	194.10	192.07	
VT	2015	4	193.04	193.38	
VT	2016	1	187.38	192.38	
VT	2016	2	197.23	195.30	
VT	2016	3	198.65	196.68	
VT	2016	4	198.57	199.10	
VT	2017	1	197.03	201.68	
VT	2017	2	204.89	203.34	
VT	2017	3	207.47	205.38	
VT	2017	4	205.80	206.45	
VT	2018	1	206.25	210.52	
VT	2018	2	211.62	210.69	
VT	2018	3	213.33	210.94	
VT	2018	4	211.35	212.06	
VT	2019	1	211.25	215.27	
VT	2019	2	218.06	217.60	
VT	2019	3	224.10	221.49	
VT	2019	4	222.59	223.07	
VT	2020	1	225.85	230.15	
VT	2020	2	229.38	229.24	
VT	2020	3	241.60	238.75	
VT	2020	4	251.52	251.61	
VT	2021	1	255.00	260.08	
VT	2021	2	271.71	271.74	
VT	2021	3	286.95	283.76	
VT	2021	4	287.98	287.31	
VT	2022	1	294.53	300.86	
VT	2022	2	314.34	314.48	
VT	2022	3	322.21	318.77	
VT	2022	4	325.97	324.66	
VT	2023	1	321.78	329.03	
VT	2023	2	337.49	337.60	
VT	2023	3	357.56	354.02	
VT	2023	4	376.49	374.48	Note: (External) County Records Data Comprise Less than 10% of Total Sample
WA	1991	1	100.00	100.00	
WA	1991	2	103.16	102.37	
WA	1991	3	104.34	103.88	
WA	1991	4	105.77	105.28	
WA	1992	1	107.02	106.99	
WA	1992	2	109.18	108.40	
WA	1992	3	110.07	109.54	
WA	1992	4	111.89	111.38	
WA	1993	1	112.95	112.88	
WA	1993	2	114.86	114.16	
WA	1993	3	117.26	116.56	
WA	1993	4	118.40	117.90	
WA	1994	1	119.97	119.87	
WA	1994	2	122.65	121.98	
WA	1994	3	123.77	122.92	
WA	1994	4	125.00	124.56	
WA	1995	1	125.25	125.11	
WA	1995	2	126.21	125.59	
WA	1995	3	128.15	127.12	
WA	1995	4	128.45	128.21	
WA	1996	1	129.26	129.02	
WA	1996	2	130.77	130.09	
WA	1996	3	132.49	131.39	
WA	1996	4	132.32	132.26	
WA	1997	1	134.56	134.17	
WA	1997	2	137.10	136.33	
WA	1997	3	139.30	138.18	
WA	1997	4	140.52	140.57	
WA	1998	1	144.30	143.78	
WA	1998	2	146.85	145.96	
WA	1998	3	149.61	148.52	
WA	1998	4	150.99	151.05	
WA	1999	1	154.07	153.47	
WA	1999	2	156.89	155.93	
WA	1999	3	159.44	158.34	
WA	1999	4	160.86	160.89	
WA	2000	1	163.40	162.77	
WA	2000	2	166.51	165.49	
WA	2000	3	168.05	166.90	
WA	2000	4	169.01	169.04	
WA	2001	1	172.06	171.35	
WA	2001	2	174.14	173.13	
WA	2001	3	176.83	175.58	
WA	2001	4	177.14	177.22	
WA	2002	1	180.06	179.23	
WA	2002	2	183.16	182.15	
WA	2002	3	185.75	184.43	
WA	2002	4	187.34	187.44	
WA	2003	1	191.32	190.36	
WA	2003	2	194.19	193.25	
WA	2003	3	198.71	197.20	
WA	2003	4	201.96	202.11	
WA	2004	1	210.01	208.96	
WA	2004	2	214.74	213.74	
WA	2004	3	222.10	220.27	
WA	2004	4	228.06	228.19	
WA	2005	1	240.00	239.10	
WA	2005	2	248.42	247.20	
WA	2005	3	261.54	259.09	
WA	2005	4	269.81	269.85	
WA	2006	1	281.75	281.49	
WA	2006	2	290.44	288.66	
WA	2006	3	298.22	294.98	
WA	2006	4	301.68	301.47	
WA	2007	1	304.45	305.48	
WA	2007	2	308.64	306.26	
WA	2007	3	307.27	303.31	
WA	2007	4	299.91	299.49	
WA	2008	1	291.28	293.55	
WA	2008	2	291.84	289.11	
WA	2008	3	285.09	280.97	
WA	2008	4	268.94	268.35	
WA	2009	1	256.13	258.96	
WA	2009	2	256.32	253.73	
WA	2009	3	255.97	251.98	
WA	2009	4	251.24	250.54	
WA	2010	1	245.44	248.62	
WA	2010	2	247.97	245.30	
WA	2010	3	242.18	238.34	
WA	2010	4	234.06	233.39	
WA	2011	1	223.34	226.33	
WA	2011	2	222.45	220.08	
WA	2011	3	222.32	218.59	
WA	2011	4	217.64	217.26	
WA	2012	1	213.43	216.28	
WA	2012	2	224.86	222.27	
WA	2012	3	229.54	225.61	
WA	2012	4	231.22	231.28	
WA	2013	1	234.55	237.38	
WA	2013	2	245.15	242.18	
WA	2013	3	252.00	247.71	
WA	2013	4	250.33	250.91	
WA	2014	1	251.01	253.63	
WA	2014	2	261.91	258.37	
WA	2014	3	267.21	263.11	
WA	2014	4	266.31	267.29	
WA	2015	1	271.08	273.31	
WA	2015	2	282.55	278.47	
WA	2015	3	288.09	284.30	
WA	2015	4	291.29	292.54	
WA	2016	1	298.36	300.24	
WA	2016	2	311.77	307.03	
WA	2016	3	318.25	314.68	
WA	2016	4	321.76	323.28	
WA	2017	1	329.72	331.21	
WA	2017	2	346.13	340.80	
WA	2017	3	352.63	349.15	
WA	2017	4	356.38	358.18	
WA	2018	1	366.74	367.84	
WA	2018	2	381.02	375.23	
WA	2018	3	385.62	382.16	
WA	2018	4	385.64	387.64	
WA	2019	1	393.14	394.01	
WA	2019	2	406.26	399.91	
WA	2019	3	411.59	408.20	
WA	2019	4	414.79	417.26	
WA	2020	1	427.40	428.12	
WA	2020	2	440.40	432.88	
WA	2020	3	454.67	451.31	
WA	2020	4	471.77	475.09	
WA	2021	1	496.30	497.31	
WA	2021	2	533.59	523.42	
WA	2021	3	552.45	548.30	
WA	2021	4	564.93	569.98	
WA	2022	1	594.99	596.32	
WA	2022	2	618.13	605.52	
WA	2022	3	602.91	598.14	
WA	2022	4	589.99	595.70	
WA	2023	1	592.24	594.04	
WA	2023	2	612.82	600.24	
WA	2023	3	617.67	611.99	
WA	2023	4	605.04	611.21	
WI	1991	1	100.00	100.00	
WI	1991	2	101.29	100.29	
WI	1991	3	102.56	101.30	
WI	1991	4	103.54	102.92	
WI	1992	1	104.74	104.81	
WI	1992	2	107.52	106.42	
WI	1992	3	109.27	107.90	
WI	1992	4	110.27	109.61	
WI	1993	1	111.05	111.22	
WI	1993	2	114.59	113.35	
WI	1993	3	117.13	115.64	
WI	1993	4	118.39	117.69	
WI	1994	1	119.15	119.42	
WI	1994	2	122.64	121.22	
WI	1994	3	124.25	122.67	
WI	1994	4	124.00	123.31	
WI	1995	1	125.90	126.18	
WI	1995	2	128.72	127.19	
WI	1995	3	130.31	128.66	
WI	1995	4	130.81	130.11	
WI	1996	1	130.52	130.81	
WI	1996	2	133.28	131.69	
WI	1996	3	134.09	132.37	
WI	1996	4	133.91	133.23	
WI	1997	1	134.70	134.97	
WI	1997	2	137.60	135.99	
WI	1997	3	138.91	137.09	
WI	1997	4	139.27	138.54	
WI	1998	1	139.62	139.95	
WI	1998	2	143.37	141.73	
WI	1998	3	145.75	143.76	
WI	1998	4	146.33	145.58	
WI	1999	1	146.96	147.31	
WI	1999	2	151.33	149.65	
WI	1999	3	153.54	151.39	
WI	1999	4	154.45	153.66	
WI	2000	1	153.21	153.56	
WI	2000	2	157.41	155.73	
WI	2000	3	159.87	157.58	
WI	2000	4	160.45	159.67	
WI	2001	1	161.96	162.26	
WI	2001	2	165.72	164.03	
WI	2001	3	168.49	166.06	
WI	2001	4	168.89	168.04	
WI	2002	1	169.86	170.18	
WI	2002	2	174.63	172.86	
WI	2002	3	178.22	175.69	
WI	2002	4	179.23	178.20	
WI	2003	1	181.50	181.93	
WI	2003	2	186.67	184.76	
WI	2003	3	190.68	188.09	
WI	2003	4	192.69	191.36	
WI	2004	1	194.16	194.77	
WI	2004	2	201.12	199.00	
WI	2004	3	205.42	202.75	
WI	2004	4	208.33	206.72	
WI	2005	1	209.14	209.86	
WI	2005	2	216.05	213.79	
WI	2005	3	220.14	217.31	
WI	2005	4	222.65	220.84	
WI	2006	1	222.14	223.03	
WI	2006	2	225.75	223.38	
WI	2006	3	226.85	223.72	
WI	2006	4	225.94	224.21	
WI	2007	1	223.77	224.88	
WI	2007	2	225.36	222.95	
WI	2007	3	223.82	220.41	
WI	2007	4	219.96	218.30	
WI	2008	1	213.76	215.31	
WI	2008	2	215.42	212.95	
WI	2008	3	213.03	209.40	
WI	2008	4	205.08	203.56	
WI	2009	1	200.11	202.11	
WI	2009	2	202.45	199.94	
WI	2009	3	203.00	199.21	
WI	2009	4	201.34	199.80	
WI	2010	1	196.03	198.57	
WI	2010	2	201.58	198.88	
WI	2010	3	196.85	192.84	
WI	2010	4	192.30	190.95	
WI	2011	1	184.91	187.64	
WI	2011	2	189.00	186.31	
WI	2011	3	190.38	186.23	
WI	2011	4	186.09	185.00	
WI	2012	1	182.61	185.47	
WI	2012	2	189.05	186.17	
WI	2012	3	191.46	187.15	
WI	2012	4	189.95	189.11	
WI	2013	1	188.02	190.91	
WI	2013	2	195.90	192.77	
WI	2013	3	198.66	194.19	
WI	2013	4	195.93	195.33	
WI	2014	1	192.49	195.26	
WI	2014	2	202.43	199.07	
WI	2014	3	205.33	200.86	
WI	2014	4	203.35	202.92	
WI	2015	1	202.55	205.20	
WI	2015	2	210.74	207.15	
WI	2015	3	213.29	208.82	
WI	2015	4	211.77	211.48	
WI	2016	1	212.16	214.62	
WI	2016	2	221.15	217.38	
WI	2016	3	225.09	220.56	
WI	2016	4	224.22	223.95	
WI	2017	1	224.84	227.26	
WI	2017	2	235.06	231.06	
WI	2017	3	239.35	234.67	
WI	2017	4	238.43	238.14	
WI	2018	1	240.97	243.40	
WI	2018	2	251.37	247.14	
WI	2018	3	256.09	251.21	
WI	2018	4	255.97	255.54	
WI	2019	1	255.90	258.53	
WI	2019	2	267.04	262.44	
WI	2019	3	271.89	266.79	
WI	2019	4	271.30	270.95	
WI	2020	1	274.28	277.06	
WI	2020	2	284.14	279.02	
WI	2020	3	294.48	289.06	
WI	2020	4	301.42	301.24	
WI	2021	1	306.74	309.84	
WI	2021	2	327.89	321.65	
WI	2021	3	338.17	331.94	
WI	2021	4	341.75	342.06	
WI	2022	1	350.40	353.65	
WI	2022	2	370.06	362.91	
WI	2022	3	375.81	368.85	
WI	2022	4	374.71	375.36	
WI	2023	1	379.49	382.78	
WI	2023	2	398.52	390.92	
WI	2023	3	408.27	400.56	
WI	2023	4	407.84	408.76	
WV	1991	1	100.00	100.00	
WV	1991	2	102.21	100.57	
WV	1991	3	105.23	103.17	
WV	1991	4	106.68	106.29	
WV	1992	1	106.43	106.28	
WV	1992	2	111.61	109.88	
WV	1992	3	111.40	109.29	
WV	1992	4	114.44	113.98	
WV	1993	1	112.22	112.01	
WV	1993	2	118.95	117.14	
WV	1993	3	121.18	118.94	
WV	1993	4	117.03	116.54	
WV	1994	1	119.84	119.59	
WV	1994	2	121.69	119.80	
WV	1994	3	125.44	123.20	
WV	1994	4	123.31	122.78	
WV	1995	1	127.65	127.37	
WV	1995	2	127.47	125.43	
WV	1995	3	130.20	127.95	
WV	1995	4	132.66	132.11	
WV	1996	1	134.33	133.99	
WV	1996	2	135.19	133.00	
WV	1996	3	136.79	134.47	
WV	1996	4	137.11	136.59	
WV	1997	1	134.35	133.88	
WV	1997	2	141.21	138.96	
WV	1997	3	139.58	137.28	
WV	1997	4	139.10	138.54	
WV	1998	1	140.08	139.47	
WV	1998	2	143.95	141.76	
WV	1998	3	146.74	144.41	
WV	1998	4	146.15	145.40	
WV	1999	1	146.94	146.36	
WV	1999	2	151.53	149.26	
WV	1999	3	149.59	147.29	
WV	1999	4	149.29	148.31	
WV	2000	1	149.61	149.20	
WV	2000	2	154.04	151.70	
WV	2000	3	154.04	151.65	
WV	2000	4	153.70	152.63	
WV	2001	1	157.89	157.61	
WV	2001	2	157.76	155.26	
WV	2001	3	163.57	160.99	
WV	2001	4	163.45	162.41	
WV	2002	1	164.42	164.15	
WV	2002	2	167.99	165.21	
WV	2002	3	168.28	165.65	
WV	2002	4	170.73	169.74	
WV	2003	1	173.83	173.47	
WV	2003	2	177.16	174.20	
WV	2003	3	182.83	180.02	
WV	2003	4	184.74	183.65	
WV	2004	1	185.43	185.02	
WV	2004	2	193.11	189.94	
WV	2004	3	205.81	202.63	
WV	2004	4	211.37	210.04	Note: (External) County Records Data Comprise Less than 10% of Total Sample
WV	2005	1	211.92	211.52	Note: (External) County Records Data Comprise Less than 10% of Total Sample
WV	2005	2	223.62	219.96	Note: (External) County Records Data Comprise Less than 10% of Total Sample
WV	2005	3	227.25	223.82	Note: (External) County Records Data Comprise Less than 10% of Total Sample
WV	2005	4	223.23	221.59	
WV	2006	1	237.05	236.80	
WV	2006	2	244.49	240.49	
WV	2006	3	236.85	233.30	
WV	2006	4	233.64	231.74	
WV	2007	1	235.62	235.62	
WV	2007	2	239.20	235.10	
WV	2007	3	242.62	239.11	
WV	2007	4	239.91	237.76	
WV	2008	1	239.94	240.28	
WV	2008	2	242.17	237.73	
WV	2008	3	237.14	233.77	
WV	2008	4	235.84	233.72	
WV	2009	1	223.38	223.94	
WV	2009	2	229.58	225.05	
WV	2009	3	229.04	225.89	
WV	2009	4	226.39	224.33	
WV	2010	1	223.46	224.16	
WV	2010	2	226.82	222.26	
WV	2010	3	221.45	218.31	
WV	2010	4	225.72	223.70	
WV	2011	1	218.95	219.71	
WV	2011	2	222.95	218.56	
WV	2011	3	226.06	222.68	
WV	2011	4	224.00	221.98	
WV	2012	1	220.40	221.29	
WV	2012	2	229.96	225.51	
WV	2012	3	228.17	224.56	
WV	2012	4	231.60	229.54	
WV	2013	1	227.52	228.50	
WV	2013	2	238.38	233.81	
WV	2013	3	236.79	232.95	
WV	2013	4	235.38	233.30	
WV	2014	1	234.22	235.24	
WV	2014	2	241.19	236.70	
WV	2014	3	243.23	239.08	
WV	2014	4	239.28	237.30	
WV	2015	1	242.08	243.03	
WV	2015	2	247.75	243.26	
WV	2015	3	248.77	244.43	
WV	2015	4	244.82	242.85	
WV	2016	1	246.45	247.29	
WV	2016	2	250.61	246.26	
WV	2016	3	253.59	249.00	
WV	2016	4	249.23	247.33	
WV	2017	1	247.93	248.60	
WV	2017	2	254.45	250.25	
WV	2017	3	251.28	246.67	
WV	2017	4	254.36	252.40	
WV	2018	1	249.94	250.47	
WV	2018	2	256.09	252.13	
WV	2018	3	259.75	254.86	
WV	2018	4	260.18	258.13	
WV	2019	1	258.53	259.01	
WV	2019	2	263.41	259.54	
WV	2019	3	266.37	261.33	
WV	2019	4	266.25	263.97	
WV	2020	1	267.19	267.74	
WV	2020	2	274.29	270.38	
WV	2020	3	282.21	276.91	
WV	2020	4	289.94	287.21	
WV	2021	1	292.57	293.25	
WV	2021	2	305.77	301.51	
WV	2021	3	316.38	310.49	
WV	2021	4	324.27	321.04	
WV	2022	1	327.86	328.67	
WV	2022	2	342.67	337.98	
WV	2022	3	347.44	340.98	
WV	2022	4	345.95	342.42	
WV	2023	1	345.02	345.88	
